"ASV","species","average","overall","sd","ratio","ava","avb","ord","cusum","p","Comparison","Position","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"e335f74033bc634af43ee6baa84fa247","e335f74033bc634af43ee6baa84fa247",0.00399469871362842,0.850106325511237,0.00442858659943103,0.902025651737654,283.989,88.8161111111111,4030,0.878159685656603,0.015,"ins_latrine_out_latrine",5880,"Bacteria","Bacillota","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","Romboutsia",NA
"1ba51c3afd77a229294ebf7ece0e416d","1ba51c3afd77a229294ebf7ece0e416d",0.00309455200677662,0.850106325511237,0.00240965061165157,1.28423265672346,110.1345,299.176333333333,6043,0.964262760486805,0.024,"ins_latrine_out_latrine",11788,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ec4a2bc8654683fbd571417186a8d0e1","ec4a2bc8654683fbd571417186a8d0e1",0.00277032208402505,0.850106325511237,0.00523646756050895,0.52904406491841,212.843,8.68722222222222,25578,0.787110268451935,0.001,"ins_latrine_out_latrine",3405,"Bacteria","Actinomycetota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium",NA
"6472eb8b1e09f892aca2f23182962903","6472eb8b1e09f892aca2f23182962903",0.00271811909853818,0.850106325511237,0.00201204931889382,1.35092071203928,173.8625,237.841555555556,24047,0.994016144137518,1,"ins_latrine_out_latrine",18367,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae",NA,NA
"ee68bd141d0efc556ef3599d9d58b13f","ee68bd141d0efc556ef3599d9d58b13f",0.00267386390933643,0.850106325511237,0.00278791822648268,0.959089791062435,203.635833333333,25.7424444444444,5024,0.82501382049857,0.001,"ins_latrine_out_latrine",4223,"Bacteria","Actinomycetota","Actinobacteria","Mycobacteriales","Nocardiaceae","Rhodococcus",NA
"6a5199f36565fddcec40c197ffa97dfe","6a5199f36565fddcec40c197ffa97dfe",0.00747558403137008,0.829593056769487,0.0138487958034172,0.539800292926949,648.556666666667,174.328,3605,1,0.391,"out_latrine_ins_veg_patch",20784,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Incertae_Sedis",NA
"ed4a7a83ca7faf74b20bdc9fca493363","ed4a7a83ca7faf74b20bdc9fca493363",0.00595974956954922,0.829593056769487,0.0131854456064559,0.451994551221779,0.24,454.033142857143,3174,0.978488366052351,0.001,"out_latrine_ins_veg_patch",12428,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10",NA
"6472eb8b1e09f892aca2f23182962903","6472eb8b1e09f892aca2f23182962903",0.00577767691204133,0.829593056769487,0.00422964392513179,1.36599605411496,237.841555555556,631.238857142857,484,0.998605627411382,0.003,"out_latrine_ins_veg_patch",18367,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae",NA,NA
"fe74fd714cefe90175f7aec710750fa5","fe74fd714cefe90175f7aec710750fa5",0.00434484619850794,0.829593056769487,0.00383886673034699,1.13180438491419,397.253333333333,205.375428571429,757,0.872193515278551,0.242,"out_latrine_ins_veg_patch",5380,"Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Incertae_Sedis",NA
"fb39f72b3141bcfc07b8d7482808df61","fb39f72b3141bcfc07b8d7482808df61",0.00404827884291162,0.829593056769487,0.00452874735821558,0.893906973098787,35.0648888888889,323.193142857143,10714,0.997191507123059,0.003,"out_latrine_ins_veg_patch",17444,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Xanthobacteraceae","Rhodoplanes",NA
"e817dce6f0aeb1b551f73b64d9b74ba9","e817dce6f0aeb1b551f73b64d9b74ba9",0.00365129547867252,0.829593056769487,0.00719218343896441,0.507675521579614,14.6771111111111,272.950571428571,15317,0.978195428567915,0.009,"out_latrine_ins_veg_patch",12382,"Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10",NA
"a57dfd80f042c3a56506d4e2bc1e7b53","a57dfd80f042c3a56506d4e2bc1e7b53",0.00319560742221772,0.829593056769487,0.00753871636429644,0.423892778000271,9.28266666666667,239.671428571429,6863,0.593392279906711,0.115,"out_latrine_ins_veg_patch",1271,"Bacteria","Candidatus_Eremiobacterota","Eremiobacteria","Incertae_Sedis","Incertae_Sedis","Incertae_Sedis",NA
"b32c31cdf2e8499f2dcf74dc1dca50df","b32c31cdf2e8499f2dcf74dc1dca50df",0.00299890714892159,0.829593056769487,0.00233498639488592,1.28433602674936,98.2426666666667,263.444857142857,23961,0.877822565289069,0.011,"out_latrine_ins_veg_patch",5568,"Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","67-14","Incertae_Sedis",NA
"1ba51c3afd77a229294ebf7ece0e416d","1ba51c3afd77a229294ebf7ece0e416d",0.00294743915649569,0.829593056769487,0.0024184409788711,1.21873520265585,299.176333333333,104.690285714286,22739,0.974137875032458,0.262,"out_latrine_ins_veg_patch",11788,"Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"da949966204341f8f71dc3e3fbd11046","da949966204341f8f71dc3e3fbd11046",0.00279097389202948,0.829593056769487,0.0079114133886374,0.352778164270617,180.587888888889,58.3925714285714,24448,0.872254953431793,0.264,"out_latrine_ins_veg_patch",5382,"Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Incertae_Sedis",NA
